,49640,2019-12-30 07:38:25.467000,False,False.1,nan,False.2,nan.1,False.3,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-07-43_16378.csv,"[nan, nan, nan]",Event Check
155,49796,2019-12-30 20:07:13.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-20-12_16534.csv,"[nan, nan, nan]",
156,49797,2019-12-30 20:12:01.467000,False,True,857.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-20-16_16535.csv,"[nan, nan, nan]",
157,49798,2019-12-30 20:16:49.467000,False,True,11078.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-20-21_16536.csv,"[nan, nan, nan]",
158,49799,2019-12-30 20:21:37.467000,False,True,1442.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-20-26_16537.csv,"[nan, nan, nan]",
159,49800,2019-12-30 20:26:25.467000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-20-31_16538.csv,"[nan, nan, nan]",
160,49801,2019-12-30 20:31:13.467000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-20-36_16539.csv,"[nan, nan, nan]",
161,49802,2019-12-30 20:36:01.467000,False,True,3529.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-20-40_16540.csv,"[nan, nan, nan]",
162,49803,2019-12-30 20:40:49.467000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-20-45_16541.csv,"[nan, nan, nan]",
163,49804,2019-12-30 20:45:37.467000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-20-50_16542.csv,"[nan, nan, nan]",
164,49805,2019-12-30 20:50:25.467000,False,True,2232.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-20-55_16543.csv,"[nan, nan, nan]",
165,49806,2019-12-30 20:55:13.467000,False,True,11211.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-00_16544.csv,"[nan, nan, nan]",
166,49807,2019-12-30 21:00:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-04_16545.csv,"[nan, nan, nan]",
167,49808,2019-12-30 21:04:49.467000,False,True,15462.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-09_16546.csv,"[nan, nan, nan]",
168,49809,2019-12-30 21:09:37.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-14_16547.csv,"[nan, nan, nan]",
169,49810,2019-12-30 21:14:25.467000,False,False,,True,1977.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-19_16548.csv,"[nan, nan, nan]",
170,49811,2019-12-30 21:19:13.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-24_16549.csv,"[nan, nan, nan]",
171,49812,2019-12-30 21:24:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-28_16550.csv,"[nan, nan, nan]",
172,49813,2019-12-30 21:28:49.467000,False,True,15736.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-33_16551.csv,"[nan, nan, nan]",
173,49814,2019-12-30 21:33:37.467000,False,True,1507.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-38_16552.csv,"[nan, nan, nan]",
174,49815,2019-12-30 21:38:25.467000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-43_16553.csv,"[nan, nan, nan]",
175,49816,2019-12-30 21:43:13.467000,False,True,840.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-48_16554.csv,"[nan, nan, nan]",
176,49817,2019-12-30 21:48:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-52_16555.csv,"[nan, nan, nan]",
177,49818,2019-12-30 21:52:49.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-21-57_16556.csv,"[nan, nan, nan]",
178,49819,2019-12-30 21:57:37.467000,False,True,14326.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-02_16557.csv,"[nan, nan, nan]",
179,49820,2019-12-30 22:02:25.467000,False,False,,True,15563.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-07_16558.csv,"[nan, nan, nan]",
180,49821,2019-12-30 22:07:13.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-12_16559.csv,"[nan, nan, nan]",
181,49822,2019-12-30 22:12:01.467000,False,True,3851.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-16_16560.csv,"[nan, nan, nan]",
182,49823,2019-12-30 22:16:49.467000,False,True,8882.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-21_16561.csv,"[nan, nan, nan]",
183,49824,2019-12-30 22:21:37.467000,False,True,12796.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-26_16562.csv,"[nan, nan, nan]",
184,49825,2019-12-30 22:26:25.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-31_16563.csv,"[nan, nan, nan]",
185,49826,2019-12-30 22:31:13.467000,False,False,,True,13958.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-36_16564.csv,"[nan, nan, nan]",
186,49827,2019-12-30 22:36:01.467000,False,False,,True,3487.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-40_16565.csv,"[nan, nan, nan]",
187,49828,2019-12-30 22:40:49.467000,False,False,,True,97.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-45_16566.csv,"[nan, nan, nan]",
188,49829,2019-12-30 22:45:37.467000,False,True,6386.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-50_16567.csv,"[nan, nan, nan]",
189,49830,2019-12-30 22:50:25.467000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-22-55_16568.csv,"[nan, nan, nan]",
190,49831,2019-12-30 22:55:13.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-00_16569.csv,"[nan, nan, nan]",
191,49832,2019-12-30 23:00:01.467000,False,True,6723.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-04_16570.csv,"[nan, nan, nan]",
192,49833,2019-12-30 23:04:49.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-09_16571.csv,"[nan, nan, nan]",
193,49834,2019-12-30 23:09:37.467000,False,True,5402.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-14_16572.csv,"[nan, nan, nan]",
194,49835,2019-12-30 23:14:25.467000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-19_16573.csv,"[nan, nan, nan]",
195,49836,2019-12-30 23:19:13.467000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-24_16574.csv,"[nan, nan, nan]",
196,49837,2019-12-30 23:24:01.467000,False,True,15690.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-28_16575.csv,"[nan, nan, nan]",
197,49838,2019-12-30 23:28:49.467000,False,True,899.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-33_16576.csv,"[nan, nan, nan]",
198,49839,2019-12-30 23:33:37.467000,False,True,2627.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-38_16577.csv,"[nan, nan, nan]",
199,49840,2019-12-30 23:38:25.467000,False,True,3902.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-43_16578.csv,"[nan, nan, nan]",
200,49841,2019-12-30 23:43:13.467000,False,True,1137.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-48_16579.csv,"[nan, nan, nan]",
201,49842,2019-12-30 23:48:01.467000,False,True,3523.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-52_16580.csv,"[nan, nan, nan]",
202,49843,2019-12-30 23:52:49.467000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-23-57_16581.csv,"[nan, nan, nan]",
203,49844,2019-12-30 23:57:37.467000,False,False,,True,6026.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-02_16582.csv,"[nan, nan, nan]",
204,49845,2019-12-31 00:02:25.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-07_16583.csv,"[nan, nan, nan]",
205,49846,2019-12-31 00:07:13.467000,False,True,13305.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-12_16584.csv,"[nan, nan, nan]",
206,49847,2019-12-31 00:12:01.467000,False,False,,True,2700.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-16_16585.csv,"[nan, nan, nan]",
207,49848,2019-12-31 00:16:49.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-21_16586.csv,"[nan, nan, nan]",
208,49849,2019-12-31 00:21:37.467000,False,True,10862.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-26_16587.csv,"[nan, nan, nan]",
209,49850,2019-12-31 00:26:25.467000,False,True,6714.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-31_16588.csv,"[nan, nan, nan]",
210,49851,2019-12-31 00:31:13.467000,False,True,4222.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-36_16589.csv,"[nan, nan, nan]",
211,49852,2019-12-31 00:36:01.467000,False,True,3143.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-40_16590.csv,"[nan, nan, nan]",
212,49853,2019-12-31 00:40:49.467000,False,True,3070.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-45_16591.csv,"[nan, nan, nan]",
213,49854,2019-12-31 00:45:37.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-50_16592.csv,"[nan, nan, nan]",
214,49855,2019-12-31 00:50:25.467000,False,True,7827.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-00-55_16593.csv,"[nan, nan, nan]",
215,49856,2019-12-31 00:55:13.467000,False,True,767.0,True,10592.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-00_16594.csv,"[nan, nan, nan]",
216,49857,2019-12-31 01:00:01.467000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-04_16595.csv,"[nan, nan, nan]",
217,49858,2019-12-31 01:04:49.467000,False,False,,True,9575.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-09_16596.csv,"[nan, nan, nan]",
218,49859,2019-12-31 01:09:37.467000,False,False,,True,14087.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-14_16597.csv,"[nan, nan, nan]",
219,49860,2019-12-31 01:14:25.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-19_16598.csv,"[nan, nan, nan]",
220,49861,2019-12-31 01:19:13.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-24_16599.csv,"[nan, nan, nan]",
221,49862,2019-12-31 01:24:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-28_16600.csv,"[nan, nan, nan]",
222,49863,2019-12-31 01:28:49.467000,False,True,7300.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-33_16601.csv,"[nan, nan, nan]",
223,49864,2019-12-31 01:33:37.467000,False,True,490.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-38_16602.csv,"[nan, nan, nan]",
224,49865,2019-12-31 01:38:25.467000,False,True,1977.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-43_16603.csv,"[nan, nan, nan]",
225,49866,2019-12-31 01:43:13.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-48_16604.csv,"[nan, nan, nan]",
226,49867,2019-12-31 01:48:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-52_16605.csv,"[nan, nan, nan]",
227,49868,2019-12-31 01:52:49.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-01-57_16606.csv,"[nan, nan, nan]",
228,49869,2019-12-31 01:57:37.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-02_16607.csv,"[nan, nan, nan]",
229,49870,2019-12-31 02:02:25.467000,False,False,,True,8642.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-07_16608.csv,"[nan, nan, nan]",
230,49871,2019-12-31 02:07:13.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-12_16609.csv,"[nan, nan, nan]",
231,49872,2019-12-31 02:12:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-16_16610.csv,"[nan, nan, nan]",
232,49873,2019-12-31 02:16:49.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-21_16611.csv,"[nan, nan, nan]",
233,49874,2019-12-31 02:21:37.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-26_16612.csv,"[nan, nan, nan]",
234,49875,2019-12-31 02:26:25.467000,False,True,733.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-31_16613.csv,"[nan, nan, nan]",
235,49876,2019-12-31 02:31:13.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-36_16614.csv,"[nan, nan, nan]",
236,49877,2019-12-31 02:36:01.467000,False,True,1747.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-40_16615.csv,"[nan, nan, nan]",
237,49878,2019-12-31 02:40:49.467000,False,True,4474.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-45_16616.csv,"[nan, nan, nan]",
238,49879,2019-12-31 02:45:37.467000,False,True,1961.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-50_16617.csv,"[nan, nan, nan]",
239,49880,2019-12-31 02:50:25.467000,False,True,17602.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-02-55_16618.csv,"[nan, nan, nan]",
240,49881,2019-12-31 02:55:13.467000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-00_16619.csv,"[nan, nan, nan]",
241,49882,2019-12-31 03:00:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-04_16620.csv,"[nan, nan, nan]",
242,49883,2019-12-31 03:04:49.467000,False,True,5854.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-09_16621.csv,"[nan, nan, nan]",
243,49884,2019-12-31 03:09:37.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-14_16622.csv,"[nan, nan, nan]",
244,49885,2019-12-31 03:14:25.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-19_16623.csv,"[nan, nan, nan]",
245,49886,2019-12-31 03:19:13.467000,False,True,16592.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-24_16624.csv,"[nan, nan, nan]",
246,49887,2019-12-31 03:24:01.467000,False,True,17798.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-28_16625.csv,"[nan, nan, nan]",
247,49888,2019-12-31 03:28:49.467000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-33_16626.csv,"[nan, nan, nan]",
248,49889,2019-12-31 03:33:37.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-38_16627.csv,"[nan, nan, nan]",
249,49890,2019-12-31 03:38:25.467000,False,True,2498.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-43_16628.csv,"[nan, nan, nan]",
250,49891,2019-12-31 03:43:13.467000,False,True,14308.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-48_16629.csv,"[nan, nan, nan]",
251,49892,2019-12-31 03:48:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-52_16630.csv,"[nan, nan, nan]",
252,49893,2019-12-31 03:52:49.467000,False,True,7663.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-03-57_16631.csv,"[nan, nan, nan]",
253,49894,2019-12-31 03:57:37.467000,False,True,13086.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-02_16632.csv,"[nan, nan, nan]",
254,49895,2019-12-31 04:02:25.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-07_16633.csv,"[nan, nan, nan]",
255,49896,2019-12-31 04:07:13.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-12_16634.csv,"[nan, nan, nan]",
256,49897,2019-12-31 04:12:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-16_16635.csv,"[nan, nan, nan]",
257,49898,2019-12-31 04:16:49.467000,False,True,2683.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-21_16636.csv,"[nan, nan, nan]",
258,49899,2019-12-31 04:21:37.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-26_16637.csv,"[nan, nan, nan]",
259,49900,2019-12-31 04:26:25.467000,False,False,,True,5966.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-31_16638.csv,"[nan, nan, nan]",
260,49901,2019-12-31 04:31:13.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-36_16639.csv,"[nan, nan, nan]",
261,49902,2019-12-31 04:36:01.467000,False,False,,True,12728.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-40_16640.csv,"[nan, nan, nan]",
262,49903,2019-12-31 04:40:49.467000,False,False,,True,8328.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-45_16641.csv,"[nan, nan, nan]",
263,49904,2019-12-31 04:45:37.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-50_16642.csv,"[nan, nan, nan]",
264,49905,2019-12-31 04:50:25.467000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-04-55_16643.csv,"[nan, nan, nan]",
265,49906,2019-12-31 04:55:13.467000,False,True,3039.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-00_16644.csv,"[nan, nan, nan]",
266,49907,2019-12-31 05:00:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-04_16645.csv,"[nan, nan, nan]",
267,49908,2019-12-31 05:04:49.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-09_16646.csv,"[nan, nan, nan]",
268,49909,2019-12-31 05:09:37.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-14_16647.csv,"[nan, nan, nan]",
269,49910,2019-12-31 05:14:25.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-19_16648.csv,"[nan, nan, nan]",
270,49911,2019-12-31 05:19:13.467000,False,True,8836.0,True,17294.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-24_16649.csv,"[nan, nan, nan]",
271,49912,2019-12-31 05:24:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-28_16650.csv,"[nan, nan, nan]",
272,49913,2019-12-31 05:28:49.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-33_16651.csv,"[nan, nan, nan]",
273,49914,2019-12-31 05:33:37.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-38_16652.csv,"[nan, nan, nan]",
274,49915,2019-12-31 05:38:25.467000,False,False,,True,4195.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-43_16653.csv,"[nan, nan, nan]",
275,49916,2019-12-31 05:43:13.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-48_16654.csv,"[nan, nan, nan]",
276,49917,2019-12-31 05:48:01.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-52_16655.csv,"[nan, nan, nan]",
277,49918,2019-12-31 05:52:49.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-05-57_16656.csv,"[nan, nan, nan]",
278,49919,2019-12-31 05:57:37.467000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-31-06-02_16657.csv,"[nan, nan, nan]",
